id,name
05879P ,致伸元大75售02
070351 ,和碩日盛76購01
073278 ,奇鋐台新77購01
068202 ,明泰兆豐75購01
072308 ,群創台新78購01
071380 ,大成鋼凱基77購01
075474 ,強茂麥證79購01
074721 ,卜蜂群益79購01
075088 ,滬深2X群益7A購04
05274P ,智原康和74售01
072350 ,鴻準麥證78購01
064245 ,A50正2統一74購01
071253 ,英利日盛77購01
070721 ,台勝科統一76購02
9924 ,福興
069787 ,GIS元富76購01
076643 ,致茂元富7A購01
068710 ,台積電統一75購09
075449 ,華新科凱基79購04
072855 ,中工麥證77購01
068677 ,GIS國票75購01
076905 ,達興元富7A購01
070921 ,鴻海國泰76購05
068675 ,義隆國票75購01
071810 ,中磊統一77購01
069499 ,CFA50統一75購02
069616 ,長榮富邦75購01
062521 ,潤隆元大74購01
072985 ,為升凱基77購01
03031X ,元展28
071350 ,華航群益77購01
03019X ,元展19
074163 ,華新科統一79購01
075500 ,鴻海元大79購01
072391 ,禾伸堂元大77購06
2009 ,第一銅
070207 ,台光電國票76購01
068494 ,台光電國票75購02
069058 ,東聯國泰77購01
066914 ,萬海富邦77購01
067756 ,建準凱基74購02
01003T ,兆豐新光R1
2028 ,威致
1326 ,台化
070456 ,大同國票76購02
075826 ,祥碩永豐79購01
067658 ,貿聯台新74購01
075033 ,聯發科元大79購01
060806 ,T50反1元大75購01
075410 ,新光金元大79購04
06077P ,大立光永豐76售07
073330 ,中租凱基78購01
076910 ,力麗康和7A購01
06715P ,TPK元富78售01
072658 ,宏碁國票77購03
070234 ,聯電元大76購01
068293 ,信邦元大75購01
064695 ,佳世達永昌74購02
00683L ,元大美元指數正2
067343 ,鴻海統一75購01
067400 ,晶電元富74購04
074655 ,台光電元富79購01
06386P ,滬深2X群益78售04
3346 ,麗清
072751 ,日月光群益77購02
070316 ,GIS元大78購01
066748 ,正隆群益74購01
067920 ,為升永豐74購01
071498 ,正崴元大77購02
071900 ,上証2X中信79購01
068419 ,強茂群益75購01
064477 ,聯電富邦75購01
073286 ,智原永豐77購04
072483 ,強茂凱基77購02
067488 ,建準兆豐74購01
066141 ,可成凱基75購05
066849 ,瑞軒元大74購02
073389 ,台達電統一78購01
070083 ,南亞科兆豐77購01
071545 ,瑞昱元富77購01
076540 ,T50反1中信82購01
9902 ,台火
070392 ,臻鼎富邦79購01
073463 ,可成凱基78購02
069943 ,力成永豐76購01
066451 ,瑞昱群益74購01
06028P ,揚明光元大76售01
00691R ,兆豐藍籌30反一
069627 ,旺宏群益76購01
069187 ,大同凱基75購03
075313 ,可成元大79購04
069342 ,京鼎永豐75購03
075444 ,長虹麥證79購01
075776 ,元油2X群益79購01
05676P ,晶電富邦77售02
074438 ,為升群益78購02
069752 ,聯發科元大76購02
05601P ,華擎群益76售01
074561 ,力麗群益79購01
06908P ,美律元富79售01
075286 ,旺宏永豐79購04
073160 ,TPK元富77購02
06354P ,台勝科群益77售05
071470 ,華航富邦77購01
075281 ,麗豐群益79購01
071303 ,達麗永豐77購01
073633 ,FB上証元大78購01
06327P ,長榮群益77售01
06062P ,元油2X元富76售01
075641 ,台新金中信79購01
070675 ,大立光元大77購05
069009 ,可成國泰76購03
2106 ,建大
06948P ,宏達電元大79售01
067824 ,宏達電兆豐74購03
070926 ,智邦富邦76購01
074520 ,大立光元大78購16
071548 ,盟立元富77購01
067475 ,臺股指元富74購01
072398 ,大同元富77購06
3006 ,晶豪科
06572P ,群創富邦77售03
076500 ,嘉晶元大7C購01
1459 ,聯發
3698 ,隆達
1776 ,展宇
071449 ,志超永豐77購01
2034 ,允強
074363 ,深100群益79購01
06709P ,宏碁群益78售02
04470P ,宏達電群益74售01
074025 ,華邦電統一79購03
072594 ,儒鴻元大77購01
076773 ,立隆電元大81購01
073037 ,大立光麥證77購02
1514 ,亞力
07288P ,燿華元大7A售03
069000 ,嘉聯益凱基75購02
075692 ,臺股指元大79購19
067649 ,FB上証永昌75購02
071335 ,宏碁元富77購01
070107 ,台光電群益76購02
070874 ,台虹永豐76購01
072771 ,國巨元大77購04
071625 ,台苯國票77購01
074746 ,新日興元大79購01
067639 ,高股息元大74購02
1439 ,中和
071359 ,榮化國票77購01
072522 ,光寶科麥證77購01
070072 ,榮成元富76購01
076129 ,國巨永豐79購06
00636K ,國泰中國A50+U
074400 ,大立光元大79購03
05786P ,嘉聯益凱基75售03
068574 ,華通國泰77購03
073395 ,微星統一79購01
075517 ,貿聯統一79購01
067971 ,群創富邦74購02
072083 ,台苯國泰77購01
069259 ,貿聯永豐75購01
071395 ,捷敏凱基77購02
068610 ,儒鴻元大75購02
076288 ,綠悅永豐79購01
05553P ,乙盛元大75售01
073139 ,大立光康和77購01
069713 ,全新兆豐77購01
00707R ,元大S&P日圓反1
068089 ,華通富邦75購01
068408 ,全新凱基75購02
072216 ,南茂群益77購01
072138 ,力麗第一7A購01
071766 ,長榮航第一77購01
070444 ,宏達電元富76購02
072680 ,鴻準群益77購01
074165 ,GIS統一79購03
072613 ,廣宇富邦77購01
076183 ,達邁麥證7A購01
069050 ,中租兆豐75購02
1608 ,華榮
068681 ,友達群益75購02
070858 ,力成元大79購01
067549 ,聯茂中信74購01
066215 ,元油2X統一74購01
067090 ,乙盛群益74購01
070587 ,聯發科富邦76購07
066947 ,東聯永豐74購01
071995 ,欣興群益78購01
074967 ,旺宏國票79購01
075684 ,禾伸堂元大79購01
072499 ,美律元大77購05
073687 ,王品永豐78購01
073857 ,奇力新永豐78購01
06672P ,可成凱基78售07
070853 ,萬海元大79購01
074613 ,南亞科元大79購01
07025P ,臺股指兆豐79售04
071283 ,台虹宏遠77購02
069954 ,可成富邦76購02
070215 ,宏盛元富76購01
06071P ,聯電元大76售03
076044 ,智邦日盛79購01
071699 ,國泰金群益77購01
072752 ,鴻海群益77購03
068521 ,億光台新75購01
076936 ,燿華富邦7A購01
070513 ,大立光玉山76購01
06858P ,技嘉元大78售04
075472 ,旺宏麥證79購01
06111P ,滬深2X元富76售01
068378 ,建準元大75購01
072809 ,群創永豐77購02
06765P ,臺股指元大79售07
06569P ,矽格元富77售03
07012P ,南亞科統一79售01
05609P ,臺股指中信75售01
06098P ,樺漢元大76售03
06501P ,上銀中信78售02
073611 ,力麗麥證79購01
069182 ,聯電凱基75購01
07035P ,臺股指永昌79售04
069362 ,可成統一78購01
073800 ,國泰金麥證7A購01
063687 ,美律凱基74購02
072066 ,GIS元大77購05
2885 ,元大金
070077 ,國泰金元富76購01
069100 ,上証2X凱基75購04
069432 ,滬深2X群益75購03
075542 ,宏碁永豐79購02
05314P ,台積電中信74售03
067509 ,盟立群益74購02
073860 ,智原永豐78購01
076197 ,群創富邦7B購01
075590 ,國泰金凱基79購01
03052X ,元展49
070254 ,亞光中信78購01
066721 ,宏達電永豐74購01
076482 ,聯成元大81購01
05765P ,臺股指兆豐75售04
071993 ,大立光群益78購02
06217P ,玉晶光群益77售03
03995P ,大立光永豐76售01
07122P ,鴻海元大79售07
069209 ,大同元大75購02
075709 ,大同群益79購04
069799 ,中砂富邦76購01
075656 ,華邦電統一7A購01
071089 ,美律統一78購01
075194 ,儒鴻元大79購01
067358 ,臻鼎國泰74購01
070947 ,敦泰日盛76購01
06395P ,訊芯凱基77售03
071571 ,盟立凱基77購02
070099 ,台光電富邦76購01
05831P ,宏達電富邦76售01
065521 ,富邦金群益74購01
070837 ,宏碁日盛76購01
06646P ,禾伸堂元大78售01
074829 ,大同富邦7B購01
070159 ,儒鴻元富76購01
06808P ,大同康和78售02
067085 ,隆達群益74購02
075878 ,台積電群益79購09
00703 ,台新MSCI中國
068251 ,華通國泰77購01
066079 ,億光富邦74購01
073313 ,台達電麥證78購01
072347 ,台積電麥證78購01
073203 ,貿聯麥證78購01
076202 ,友達日盛79購01
068766 ,中租群益75購01
065360 ,國泰金富邦76購01
069565 ,上証2X國泰75購01
1524 ,耿鼎
074145 ,綠悅永豐78購01
3266 ,昇陽
068249 ,正文元大75購01
070244 ,新日興元大76購01
075235 ,技嘉富邦7A購01
07211P ,鴻準康和7A售03
066389 ,可成國泰75購01
6239 ,力成
076414 ,大同凱基7A購02
06571P ,GIS國泰77售03
9945 ,潤泰新
071840 ,華航國票77購01
070125 ,亞光凱基76購02
06023P ,緯創凱基76售02
066994 ,櫻花永豐74購01
069181 ,國喬凱基75購02
073154 ,友達元富77購03
071304 ,今國光永豐77購01
069393 ,精英元大75購01
00717 ,富邦美國特別股
05669P ,晶電凱基75售10
067409 ,信邦元大74購02
076706 ,百和興日盛7A購01
076505 ,智伸科元大7A購01
076027 ,GIS元大79購04
074108 ,台積電元大78購14
2441 ,超豐
1234 ,黑松
070641 ,台積電凱基76購04
075028 ,大成鋼元大79購02
067539 ,強茂凱基74購02
06277P ,宏碁富邦77售03
074668 ,上銀兆豐7A購01
068647 ,國喬國票75購01
066826 ,力山元大74購01
074630 ,臺股指康和7A購08
069038 ,華新科永豐75購01
076026 ,聯茂元大79購02
070391 ,致伸富邦79購01
05960P ,上銀元富76售01
069098 ,T50反1凱基7B購06
068140 ,電子類元大74購02
075938 ,美律元大79購04
068880 ,上銀台新78購02
073272 ,長榮富邦78購01
071542 ,台達電元富77購01
073763 ,可成元大78購01
068201 ,緯創兆豐75購01
073345 ,華新科永豐78購01
066775 ,長虹群益74購01
070470 ,國喬日盛76購01
068916 ,晶電元大75購08
070311 ,可成元大76購03
070690 ,A50正2群益76購01
069825 ,鴻海永豐76購02
064174 ,深100永昌76購01
070694 ,TPK群益77購02
9926 ,新海
071057 ,統一台新77購01
076442 ,滬深2X富邦7A購03
074761 ,新光金統一79購01
1468 ,昶和
069542 ,嘉聯益永豐75購04
075241 ,智原統一79購01
069755 ,中工元大76購01
05867P ,臺股指元大75售14
072240 ,美律永豐77購02
1537 ,廣隆
070756 ,大立光元大77購06
06159P ,大立光元大77售03
075959 ,華新科麥證7A購03
067309 ,上銀群益75購03
071673 ,第一金元富77購01
03479C ,臺股指元大74牛02
063810 ,貿聯中信74購01
076644 ,建準元富7A購01
071394 ,捷敏凱基77購01
070062 ,凌陽凱基76購01
073534 ,技嘉兆豐78購01
06070P ,為升元大76售01
070692 ,玉晶光群益77購02
075711 ,晶電群益79購03
5706 ,鳳凰
073968 ,鎧勝富邦78購01
06989P ,臺股指中信7A售12
068638 ,京元電凱基75購01
067396 ,聯發科統一75購01
5531 ,鄉林
068271 ,致茂凱基75購01
05563P ,聯發科台新77售02
2404 ,漢唐
070484 ,廣宇元大76購02
071445 ,康普永豐77購01
067465 ,宏達電元大74購08
070547 ,日股2X群益76購01
05891P ,日月光元富75售03
069748 ,旺宏元大76購02
05763P ,臺股指凱基75售09
05386P ,臺股指群益74售19
068347 ,晶電元富75購01
068941 ,宏達電凱基75購05
07255P ,聯發科富邦7C售04
03060X ,元展55
075420 ,盛群元大79購03
066722 ,農林永豐74購01
068895 ,旺宏統一76購03
06473P ,台灣50統一7A售01
06167P ,台灣50國泰77售02
068015 ,嘉聯益群益74購06
05282P ,南亞科日盛74售01
073046 ,京鼎統一78購01
074226 ,華通日盛78購02
073494 ,台苯玉山78購01
064581 ,佳世達富邦74購01
05532P ,京元電元富74售02
071791 ,晶電元大78購06
05964P ,鴻海中信76售02
068389 ,台積電玉山75購02
071195 ,華邦電元大77購02
069108 ,神基凱基75購01
069864 ,旺宏凱基78購02
074352 ,友達兆豐78購02
069057 ,廣達元富75購02
074012 ,達運群益78購01
075725 ,為升麥證7A購01
076909 ,達方元富7A購01
076099 ,亞光麥證7A購02
073296 ,大同日盛77購01
06366P ,大立光元大77售13
072236 ,臻鼎台新78購02
067815 ,微星群益74購03
070041 ,晶電永豐76購03
2104 ,中橡
070899 ,元上證元大76購02
076227 ,光磊群益79購02
067156 ,上証2X國泰74購03
070025 ,貿聯富邦78購01
074906 ,南亞科統一7A購02
067323 ,敦南群益74購02
067161 ,上銀富邦74購02
071683 ,義隆日盛78購01
068256 ,敦南富邦75購01
2528 ,皇普
076455 ,奇鋐元富7A購01
069288 ,聚陽統一75購01
064672 ,玉晶光統一74購01
075096 ,華新科群益79購01
066962 ,晶電永豐74購01
065707 ,鎧勝玉山75購01
075715 ,隆達群益7A購01
067459 ,康友永豐74購01
074893 ,大成鋼永豐79購01
065241 ,台積電兆豐77購01
05338P ,晶電統一74售05
06339P ,聯電凱基77售03
06652P ,FBVIX統一79售02
072409 ,宏盛凱基77購01
073842 ,A50正2國泰79購01
067985 ,大同台新75購01
070624 ,玉晶光兆豐76購01
067731 ,華邦電兆豐75購01
1337 ,再生-KY
076742 ,國巨統一7A購06
068619 ,全新元大75購03
075226 ,達運麥證7A購01
067068 ,和桐群益74購01
2327 ,國巨
074688 ,力麗凱基79購02
06720P ,大立光康和78售03
5243 ,乙盛-KY
3443 ,創意
07121P ,台灣50日盛79售02
070385 ,榮成富邦77購01
074106 ,台積電元大78購12
06066P ,大立光日盛76售01
070256 ,聯電台新78購01
071961 ,美律台新78購01
06293P ,可成元大77售04
075130 ,臺指反元大79購01
070365 ,和碩國票76購01
070745 ,華新科富邦78購01
068633 ,旺宏凱基75購05
069234 ,聯電統一76購01
00671R ,富邦NASDAQ反1
06478P ,臺股指凱基77售05
074608 ,和大元大79購01
075291 ,正文永豐79購02
06166P ,臺股指元大76售19
076447 ,達邁康和7A購01
071682 ,綠悅日盛77購01
068350 ,GIS元富75購01
073625 ,聯發科凱基78購01
06675P ,GIS台新79售02
07080P ,臺股指元富79售06
067103 ,華邦電元大74購03
075212 ,華通麥證79購01
069934 ,國喬永豐76購01
071903 ,大成鋼中信77購01
071077 ,富邦金元大78購01
072203 ,亞光元大77購03
066715 ,潤泰全中信76購01
071529 ,大同統一77購03
071214 ,欣興富邦79購01
072719 ,可成麥證78購01
065485 ,群創元大74購01
071310 ,華通國泰78購04
073916 ,CFA50凱基78購01
073416 ,臻鼎麥證78購02
074695 ,微星凱基79購01
067877 ,大立光統一76購02
074768 ,可成元富79購01
073738 ,群創中信78購01
071809 ,宏盛統一78購01
068833 ,上証2X永豐75購02
066007 ,仁寶統一74購01
06440P ,全新凱基77售01
068488 ,燁輝國票75購01
076416 ,創意凱基7A購01
075489 ,晶電群益79購01
076893 ,百和元大7A購02
071686 ,長榮凱基77購03
065453 ,元大金凱基76購01
067075 ,可成群益75購01
068099 ,晶電日盛74購02
068907 ,中租第一75購01
3576 ,新日光
07032P ,臺股指永昌79售01
06532P ,台灣50日盛78售01
066283 ,台勝科凱基75購01
069222 ,全新國泰76購01
075295 ,滬深2X永昌7A購01
1312 ,國喬
068685 ,華通凱基76購01
076863 ,正新元大7A購01
074366 ,和大群益78購04
072590 ,致伸群益77購01
076070 ,廣華永豐79購01
3051 ,力特
069271 ,樺漢凱基75購04
067012 ,新唐元大74購01
075115 ,大立光凱基79購07
075903 ,上証2X凱基79購04
076681 ,奇力新永豐7A購01
06447P ,鴻海凱基77售06
03063X ,元展58
072998 ,台積電群益78購02
070714 ,上証2X元富76購04
066965 ,瑞軒永豐74購01
05429P ,聯發科國票74售01
068126 ,大聯大群益74購02
3514 ,昱晶
069817 ,旺宏統一76購06
073577 ,宏達電國票78購01
070093 ,景碩國泰76購01
06471P ,臺股指元富77售04
066602 ,南亞科台新75購01
071157 ,台苯日盛77購01
075732 ,貿聯麥證79購01
06234P ,旺宏凱基76售03
1110 ,東泥
070904 ,宏碁元大76購05
065626 ,中石化中信75購01
076094 ,大同麥證79購01
067780 ,旺宏元大74購08
069649 ,中石化永豐76購01
070298 ,可成群益76購07
06414P ,臺股指兆豐78售05
1734 ,杏輝
068349 ,聯發科元富75購02
072424 ,臺股指富邦77購01
06034P ,美律凱基76售03
068466 ,國泰金元大75購02
073525 ,美律日盛78購02
076034 ,玉晶光富邦7A購01
06267P ,南亞科康和77售01
075328 ,力麗康和79購01
068751 ,可成凱基75購11
2383 ,台光電
067117 ,康控元大74購03
076139 ,宏達電凱基79購01
072451 ,榮成麥證77購01
071101 ,健鼎元富77購01
1472 ,三洋紡
075369 ,台積電統一79購02
074555 ,大立光富邦78購06
073040 ,百和興麥證77購01
07090P ,瑞昱元大79售01
075002 ,可成兆豐79購01
076571 ,華新科永豐7A購01
074175 ,T50反1凱基78購04
068219 ,聯發科台新77購01
066792 ,華紙凱基74購01
062073 ,大立光元大75購06
062913 ,鴻海國泰74購01
068893 ,旺宏統一75購02
073845 ,GIS凱基78購02
074069 ,鴻準中信78購01
076876 ,德律元大7A購01
075395 ,上銀元大79購02
070908 ,滬深2X日盛76購01
067172 ,全宇永豐74購01
071827 ,台積電玉山77購01
06404P ,大立光凱基77售08
05770P ,智邦富邦75售02
00712 ,FH富時不動產
067366 ,敦南富邦74購02
074373 ,創意永豐78購01
070374 ,嘉聯益永豐76購01
069995 ,晶電元大76購08
076250 ,統一元富79購01
2364 ,倫飛
073508 ,GIS中信7C購02
05594P ,華通國泰76售02
074694 ,技嘉凱基79購01
074195 ,新光金元大7A購01
074208 ,中石化國票78購01
071815 ,隆達元富77購01
073879 ,聯發科台新79購01
070078 ,智原元富76購01
070541 ,大立光元富76購04
076675 ,敬鵬永豐7A購01
072932 ,中纖麥證77購01
1711 ,永光
073078 ,大立光元大78購04
073197 ,華航麥證78購01
074917 ,鴻海富邦7B購01
076620 ,訊芯國泰7A購01
03979P ,大立光元大76售04
076661 ,奇力新群益7B購02
06355P ,大立光日盛77售01
064475 ,滬深2X富邦74購01
070312 ,可成元大77購02
069831 ,禾伸堂永豐76購01
07088P ,明泰凱基79售01
05149P ,聯詠玉山74售01
074155 ,A50正2群益7A購01
071753 ,國泰金統一77購01
070115 ,鴻海兆豐7A購01
073245 ,GIS群益77購06
074091 ,京鼎國泰78購03
071391 ,盛群凱基77購02
068692 ,GIS凱基75購01
076172 ,華夏元富79購01
072871 ,鴻海元大77購10
072378 ,強茂日盛77購02
068651 ,長榮國票75購01
072948 ,日友麥證77購01
067473 ,聯發科元富74購01
067818 ,康控群益74購01
070715 ,滬深2X元富76購03
068422 ,華新元大75購01
070039 ,鴻海永豐76購03
03521C ,臺股指元大76牛03
075842 ,訊芯凱基79購02
066908 ,光寶科富邦74購01
067208 ,明泰元大74購01
06462P ,臺股指群益77售08
03345B ,金融類元大79熊03
067947 ,長榮元大74購02
06319P ,台郡台新77售03
074592 ,中石化日盛79購01
068954 ,滬深2X玉山75購01
068361 ,臻鼎兆豐75購01
066941 ,瑞智元富74購01
072605 ,台積電永豐77購02
06905P ,T50正2永豐79售01
076126 ,華新科台新7B購01
1906 ,寶隆
074431 ,聯茂元富78購02
070442 ,劍麟元富76購01
071170 ,明泰台新79購01
074105 ,台積電元大78購11
067836 ,華邦電台新74購01
5521 ,工信
071511 ,TPK元大77購03
066359 ,中信金元富75購01
06691P ,微星統一79售02
069199 ,華新科日盛75購01
06470P ,臺股指元富77售03
069632 ,智原群益76購01
062519 ,東聯元大74購01
073071 ,南亞科元大77購04
06006P ,華通元大76售03
068854 ,儒鴻元富75購01
061112 ,T50反1中信76購01
068098 ,鎧勝凱基74購01
068131 ,順德元大74購02
071046 ,滬深2X宏遠77購01
06449P ,鴻海凱基77售08
073536 ,美律兆豐79購01
06364P ,大立光元大77售11
066858 ,文曄元大74購01
6172 ,互億
068875 ,臺股指永昌75購02
06151P ,欣興元富76售01
071892 ,大立光元大77購14
069474 ,滬深2X元大75購07
073985 ,東聯元大78購01
067494 ,華新日盛74購01
067648 ,FB上証永昌75購01
1449 ,佳和
05288P ,南亞科國泰74售01
070636 ,臺股指群益76購03
069386 ,TPK永豐75購04
069421 ,智邦兆豐76購01
075030 ,國巨元大79購02
076231 ,致伸群益79購01
068738 ,晶電永昌75購01
067329 ,智邦中信77購01
072434 ,台勝科中信77購01
069664 ,凌巨元富76購01
2509 ,全坤建
067004 ,儒鴻元大74購01
071880 ,大成鋼元大77購02
06665P ,臺股指元大7A售03
075617 ,貿聯兆豐79購02
074476 ,華新科麥證7A購02
06616P ,大立光元富77售07
076201 ,國巨日盛79購04
073276 ,南亞科中信78購01
074792 ,台積電群益79購04
068411 ,友達日盛75購01
072529 ,微星麥證77購01
064791 ,上銀中信74購01
076393 ,滬深2X元富7A購01
071696 ,聯電群益77購01
072760 ,嘉晶群益78購01
068460 ,致茂元大75購03
075755 ,臺股指富邦79購02
06693P ,大成鋼元富78售01
068756 ,晶電日盛75購03
072189 ,華榮元大77購01
065389 ,致伸凱基74購01
067458 ,台勝科永豐74購01
1216 ,統一
076466 ,眾達群益7B購01
069531 ,國泰金永昌76購02
072353 ,聯發科麥證77購01
072968 ,群創元大77購04
073651 ,富邦金群益79購01
05509P ,大立光富邦78售04
069931 ,長榮航台新78購01
04065P ,大立光群益77售06
070213 ,京鼎統一77購01
2239 ,英利-KY
06597P ,可成元大77售05
071044 ,訊芯日盛79購01
2607 ,榮運
05839P ,上証2X凱基75售05
03344B ,金融類元大76熊03
06743P ,國喬群益78售01
073974 ,統一日盛78購01
071707 ,智邦中信79購01
070976 ,TPK兆豐77購03
6206 ,飛捷
4722 ,國精化
069621 ,聯電統一77購01
074711 ,大立光日盛79購01
073807 ,和碩麥證7A購01
074915 ,欣興元富79購01
072537 ,臺股指麥證7B購01
071655 ,葡萄王富邦77購01
06682P ,GIS凱基78售01
05691P ,京鼎凱基75售02
070519 ,大立光國泰76購08
070382 ,旺宏國泰76購09
066824 ,中興電元大74購01
071119 ,和大群益78購01
069249 ,致茂台新75購01
062252 ,大立光群益74購04
072062 ,智易元大77購02
05596P ,大立光國泰75售03
05647P ,可成群益75售03
069955 ,創意富邦77購01
2022 ,聚亨
068379 ,建準元大75購02
6115 ,鎰勝
06274P ,美律元大77售01
05526P ,大立光永昌74售06
074944 ,建準麥證7A購01
05844P ,滬深2X元富75售04
074314 ,力山永豐78購02
067556 ,上証2X元大74購01
074270 ,康友麥證79購01
06174P ,台灣50群益76售01
072116 ,大立光凱基77購03
070628 ,大立光群益76購21
073241 ,力達群益77購01
067537 ,台光電凱基74購02
1409 ,新纖
066931 ,致茂元富74購01
066959 ,友訊永豐74購01
05398P ,可成元大74售07
075787 ,華新科永豐79購03
06430P ,創意群益77售03
06057P ,GIS群益76售05
071757 ,台虹統一77購01
072588 ,創意群益77購05
06676P ,國巨永豐78售01
076672 ,旺宏永豐7A購04
3017 ,奇鋐
072792 ,嘉澤台新78購01
073828 ,和碩元大78購01
06387P ,嘉澤群益77售02
071852 ,台勝科國票77購01
067609 ,旺宏玉山77購01
1712 ,興農
070432 ,微星元大76購02
074407 ,臺股指元大79購14
068094 ,儒鴻凱基74購02
067198 ,上銀元大74購02
073556 ,明泰元大78購01
070915 ,台虹元富76購02
066632 ,聯發科群益75購01
070476 ,上銀凱基76購02
075062 ,華新麥證7A購01
05207P ,廣宇中信75售02
6525 ,捷敏-KY
067545 ,康控日盛74購01
06603P ,台灣50台新78售02
